"","GCI.total.c","GCI.PP.total.c","SexDes.total.a","GMSEX.total.a","SCS.total.a","SCS.total.c","CS.total.a","CS.total.c","BFI.extraversion.c","BFI.agreeable.c","BFI.conscientious.c","BFI.negative.c","BFI.open.c","AnxAttch.c","AvoAttch.c","Narc.c","Gender","d_men","d_women","GCI_1","GCI_2","GCI_3","GCI_4","GCI_5","GCI_6","SCS_1","SCS_2_R","SCS_3","SCS_4_R","SCS_5","SCS_6","BFI_1","BFI_2_R","BFI_3_R","BFI_4","BFI_5","BFI_6","BFI_7_R","BFI_8_R","BFI_9_R","BFI_10_R","BFI_11","BFI_12","GMSEX_1","GMSEX_2","GMSEX_3","GMSEX_4","GMSEX_5","SexDes_1","SexDes_2"
"279",2.04358353510896,2.92009685230024,5,7,3.66666666666667,5.48910411622276,7.3,-8.6997578692494,12.9975786924939,6.90314769975787,-5.27118644067797,-3.81113801452784,0.779661016949156,-0.668280871670703,-8.04600484261501,4.4455205811138,1,1,0,4,4,3,4,5,4,4,3,4,3,4,4,4,4,2,5,5,4,5,2,4,5,5,4,7,7,7,7,7,5,5
"280",2.04358353510896,-3.07990314769976,3,7,3.33333333333333,3.48910411622276,9.3,11.3002421307506,12.9975786924939,3.90314769975787,6.72881355932203,-11.8111380145278,11.7796610169492,-10.6682808716707,-8.04600484261501,4.4455205811138,-1,0,1,3,3,5,4,4,5,4,2,3,4,3,4,5,3,3,4,4,4,3,4,5,5,4,5,7,7,7,7,7,3,3
"281",3.04358353510896,-6.07990314769976,3.5,5.6,3,1.48910411622276,7,-11.6997578692494,12.9975786924939,-1.09685230024213,-3.27118644067797,-1.81113801452784,10.7796610169492,7.3317191283293,6.95399515738499,12.4455205811138,1,1,0,4,4,4,5,4,4,3,3,3,3,2,4,5,4,4,5,4,4,4,4,3,4,4,4,5,5,6,5,7,4,3
"282",3.04358353510896,-9.07990314769976,2.5,4,2,-4.51089588377724,8.2,0.300242130750604,-0.0024213075060544,1.90314769975787,1.72881355932203,-0.811138014527842,-7.22033898305084,-3.6682808716707,-0.0460048426150124,-2.5544794188862,-1,0,1,4,2,4,5,5,5,2,1,2,2,3,2,2,3,2,4,4,3,4,3,3,2,2,4,4,5,4,3,4,2,3
"283",-0.956416464891042,2.92009685230024,5,6.8,3,1.48910411622276,6.6,-15.6997578692494,-0.0024213075060544,-3.09685230024213,0.728813559322035,-0.811138014527842,1.77966101694916,2.3317191283293,2.95399515738499,0.445520581113801,1,1,0,3,4,2,3,4,5,4,3,3,1,4,3,2,NA,2,3,3,2,4,4,5,4,3,2,7,7,7,7,6,5,5
"284",-1.95641646489104,0.920096852300244,3.5,6.8,3.33333333333333,3.48910411622276,9.6,14.3002421307506,-3.00242130750605,3.90314769975787,0.728813559322035,-10.8111380145278,-4.22033898305084,-4.6682808716707,-1.04600484261501,-3.5544794188862,1,1,0,4,2,3,4,3,4,4,4,3,2,3,4,3,2,1,2,2,2,2,4,4,4,3,4,6,7,7,7,7,4,3
"285",1.04358353510896,3.92009685230024,4,7,3.66666666666667,5.48910411622276,8.7,5.3002421307506,1.99757869249395,3.90314769975787,2.72881355932203,-1.81113801452784,10.7796610169492,0.331719128329297,-2.04600484261501,-0.554479418886199,1,1,0,4,4,4,3,4,4,4,3,4,3,4,4,4,2,2,4,2,4,4,2,4,4,2,4,7,7,7,7,7,4,4
"286",2.04358353510896,0.920096852300244,3,6.6,2.66666666666667,-0.510895883777241,7.8,-3.6997578692494,6.99757869249395,1.90314769975787,-0.271186440677965,-12.8111380145278,-1.22033898305084,-1.6682808716707,-1.04600484261501,7.4455205811138,1,1,0,4,4,3,4,4,5,3,1,3,2,3,4,4,3,3,4,4,3,4,3,3,4,4,4,6,7,7,6,7,3,3
"287",-3.95641646489104,3.92009685230024,3,2.8,3,1.48910411622276,7.2,-9.6997578692494,-8.00242130750605,-3.09685230024213,-6.27118644067797,3.18886198547216,-11.2203389830508,4.3317191283293,6.95399515738499,-8.5544794188862,1,1,0,2,2,2,4,4,4,3,2,3,3,3,4,2,2,1,2,2,2,4,2,2,3,3,3,2,5,2,2,3,2,4
"288",0.043583535108958,0.920096852300244,3.5,4,3,1.48910411622276,6.9,-12.6997578692494,2.99757869249395,1.90314769975787,1.72881355932203,-3.81113801452784,-0.220338983050844,1.3317191283293,3.95399515738499,5.4455205811138,-1,0,1,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,NA,NA
"289",1.04358353510896,3.92009685230024,2,5.6,2.5,-1.51089588377724,8,-1.6997578692494,-10.0024213075061,1.90314769975787,0.728813559322035,4.18886198547216,4.77966101694916,1.3317191283293,0.953995157384988,-4.5544794188862,-1,0,1,4,2,3,4,5,5,3,1,2,3,3,3,2,1,1,2,2,2,3,3,2,2,3,3,5,6,6,5,6,2,2
"290",-8.95641646489104,-5.07990314769976,2,5,1.66666666666667,-6.51089588377724,7.9,-2.6997578692494,-13.0024213075061,2.90314769975787,5.72881355932203,-0.811138014527842,2.77966101694916,-4.6682808716707,1.95399515738499,-4.5544794188862,-1,0,1,2,2,1,3,3,2,1,2,1,2,1,3,1,1,1,1,3,1,3,3,4,2,1,2,5,5,5,5,5,2,2
"291",-5.95641646489104,-3.07990314769976,4,6.6,3,1.48910411622276,7.3,-8.6997578692494,-13.0024213075061,-9.09685230024213,7.72881355932203,3.18886198547216,3.77966101694916,3.3317191283293,13.953995157385,-7.5544794188862,1,1,0,2,2,2,4,4,2,3,3,3,3,3,3,2,1,1,2,2,1,4,2,2,2,2,2,7,7,7,7,5,4,4
"292",-10.956416464891,-16.0799031476998,3.5,7,2.33333333333333,-2.51089588377724,9.2,10.3002421307506,-8.00242130750605,-12.0968523002421,2.72881355932203,8.18886198547216,-19.2203389830508,-9.6682808716707,-0.0460048426150124,-7.5544794188862,-1,0,1,1,1,1,3,2,3,2,2,3,1,3,3,1,3,2,4,3,2,2,3,3,3,1,1,7,7,7,7,7,4,3
"293",-1.95641646489104,-3.07990314769976,5,7,2.66666666666667,-0.510895883777241,10.3,21.3002421307506,-5.00242130750605,-3.09685230024213,0.728813559322035,-1.81113801452784,-2.22033898305084,-1.6682808716707,-1.04600484261501,-9.5544794188862,-1,0,1,3,3,2,4,4,4,3,3,3,3,0,4,2,2,3,3,1,1,3,2,5,4,2,3,7,7,7,7,7,5,5
"294",-0.956416464891042,2.92009685230024,3.5,7,3.16666666666667,2.48910411622276,8.1,-0.699757869249396,-10.0024213075061,3.90314769975787,0.728813559322035,7.18886198547216,2.77966101694916,1.3317191283293,-3.04600484261501,-2.5544794188862,-1,0,1,3,3,3,4,4,4,3,3,4,2,3,4,2,2,2,2,2,2,2,2,2,2,2,4,7,7,7,7,7,4,3
"295",2.04358353510896,-4.07990314769976,1,3.2,2.16666666666667,-3.51089588377724,7.7,-4.6997578692494,6.99757869249395,9.90314769975787,1.72881355932203,-13.8111380145278,1.77966101694916,-9.6682808716707,-0.0460048426150124,0.445520581113801,-1,0,1,3,2,4,5,5,5,1,2,2,2,3,3,4,3,4,4,3,3,4,3,4,4,3,4,2,2,5,2,5,1,1
"296",-1.95641646489104,5.92009685230024,2.5,5,2.5,-1.51089588377724,8.2,0.300242130750604,-2.00242130750605,-6.09685230024213,-3.27118644067797,12.1888619854722,13.7796610169492,0.331719128329297,5.95399515738499,1.4455205811138,NA,NA,NA,4,3,2,3,4,4,2,1,3,4,3,2,4,4,2,3,4,2,3,2,3,2,2,3,5,4,5,5,6,3,2
"297",1.04358353510896,2.92009685230024,5,7,3.66666666666667,5.48910411622276,8.7,5.3002421307506,14.9975786924939,2.90314769975787,9.72881355932203,-20.8111380145278,7.77966101694916,-6.6682808716707,-7.04600484261501,3.4455205811138,-1,0,1,4,3,4,4,4,4,4,3,4,3,4,4,4,4,2,4,4,4,5,5,5,5,4,5,7,7,7,7,7,5,5
"298",-0.956416464891042,-2.07990314769976,3,5.4,3,1.48910411622276,6.7,-14.6997578692494,-10.0024213075061,1.90314769975787,-4.27118644067797,4.18886198547216,1.77966101694916,1.3317191283293,2.95399515738499,-1.5544794188862,-1,0,1,3,2,4,4,4,4,3,3,3,2,3,4,2,1,1,1,3,4,2,2,2,2,2,4,6,5,6,5,5,3,3
"299",-4.95641646489104,-0.0799031476997563,4.5,5.4,2.83333333333333,0.489104116222759,8.3,1.3002421307506,-7.00242130750605,-5.09685230024213,10.728813559322,5.18886198547216,-4.22033898305084,-2.6682808716707,9.95399515738499,0.445520581113801,1,1,0,3,3,4,2,3,2,3,2,3,2,3,4,2,1,1,2,3,2,3,2,4,5,2,2,6,5,5,5,6,4,5
"300",1.04358353510896,3.92009685230024,3.5,7,3.33333333333333,3.48910411622276,10.3,21.3002421307506,-3.00242130750605,10.9031476997579,5.72881355932203,22.1888619854722,3.77966101694916,4.3317191283293,-8.04600484261501,-2.5544794188862,-1,0,1,4,3,4,4,4,4,4,3,4,3,2,4,2,1,2,5,2,1,4,2,4,2,4,4,7,7,7,7,7,4,3
"301",1.04358353510896,0.920096852300244,3.5,5.6,2.83333333333333,0.489104116222759,9.3,11.3002421307506,3.99757869249395,-2.09685230024213,4.72881355932203,-5.81113801452784,2.77966101694916,-1.6682808716707,-5.04600484261501,6.4455205811138,1,1,0,4,3,4,3,4,5,3,1,3,3,3,4,3,2,2,3,3,3,4,4,4,5,4,3,5,6,6,5,6,3,4
"302",-0.956416464891042,1.92009685230024,2,6,3,1.48910411622276,9.5,13.3002421307506,-11.0024213075061,6.90314769975787,-10.271186440678,3.18886198547216,-0.220338983050844,3.3317191283293,1.95399515738499,-3.5544794188862,1,1,0,3,3,3,4,4,4,4,2,3,2,3,4,1,1,2,2,1,2,3,2,2,4,3,2,6,6,6,6,6,2,2
"303",-0.956416464891042,-6.07990314769976,4,5,3.16666666666667,2.48910411622276,9.6,14.3002421307506,0.997578692493946,2.90314769975787,7.72881355932203,3.18886198547216,2.77966101694916,9.3317191283293,-0.0460048426150124,2.4455205811138,1,1,0,3,3,4,4,4,3,3,3,3,3,3,4,3,3,4,3,3,2,3,4,3,4,3,2,5,5,5,5,5,4,4
"304",1.04358353510896,-2.07990314769976,4,6,2.83333333333333,0.489104116222759,7.1,-10.6997578692494,-8.00242130750605,1.90314769975787,-8.27118644067797,-0.811138014527842,-4.22033898305084,-0.668280871670703,6.95399515738499,-4.5544794188862,1,1,0,4,3,4,5,4,3,3,2,3,3,3,3,2,1,2,3,3,2,4,2,2,2,2,3,6,6,6,6,6,4,4
"305",1.04358353510896,1.92009685230024,4.5,6,2.33333333333333,-2.51089588377724,8,-1.6997578692494,-0.0024213075060544,-0.0968523002421335,6.72881355932203,-7.81113801452784,-4.22033898305084,-2.6682808716707,0.953995157384988,2.4455205811138,-1,0,1,4,3,4,4,5,3,2,3,2,2,2,3,3,2,2,3,2,2,3,3,4,4,4,4,6,6,6,6,6,5,4
"306",4.04358353510896,4.92009685230024,4,5.4,3.16666666666667,2.48910411622276,7.5,-6.6997578692494,-4.00242130750605,-2.09685230024213,-2.27118644067797,-6.81113801452784,-1.22033898305084,0.331719128329297,-3.04600484261501,0.445520581113801,1,1,0,4,4,4,5,5,4,3,2,4,3,3,4,2,2,2,3,2,3,3,2,2,4,4,3,5,6,6,4,6,4,4
"307",-0.956416464891042,-1.07990314769976,3,6.6,1.66666666666667,-6.51089588377724,7.9,-2.6997578692494,-1.00242130750605,1.90314769975787,4.72881355932203,-5.81113801452784,12.7796610169492,-5.6682808716707,-3.04600484261501,-5.5544794188862,-1,0,1,2,3,4,4,4,4,2,1,2,2,0,3,4,2,2,4,1,2,3,2,4,4,3,4,6,7,7,6,7,3,3
"308",3.04358353510896,2.92009685230024,5,3.6,3.16666666666667,2.48910411622276,9.3,11.3002421307506,7.99757869249395,10.9031476997579,2.72881355932203,-12.8111380145278,8.77966101694916,-5.6682808716707,-8.04600484261501,2.4455205811138,1,1,0,4,3,4,5,5,4,3,4,4,4,0,4,5,3,2,5,4,3,3,4,4,4,3,4,3,3,3,2,7,5,5
"309",3.04358353510896,1.92009685230024,3,6.4,1.66666666666667,-6.51089588377724,8.2,0.300242130750604,-4.00242130750605,-4.09685230024213,-6.27118644067797,1.18886198547216,-9.22033898305084,6.3317191283293,4.95399515738499,-0.554479418886199,-1,0,1,4,3,4,5,4,5,2,1,2,1,1,3,4,1,2,3,4,2,3,2,4,2,2,3,6,7,6,7,6,3,3
"310",1.04358353510896,-2.07990314769976,1.5,3.6,2.33333333333333,-2.51089588377724,6.8,-13.6997578692494,-6.00242130750605,-0.0968523002421335,4.72881355932203,13.1888619854722,-1.22033898305084,1.3317191283293,-0.0460048426150124,-9.5544794188862,-1,0,1,3,4,3,4,5,4,3,1,1,3,3,3,2,1,2,3,2,2,2,2,4,4,3,3,3,4,5,3,3,2,1
"311",2.04358353510896,-4.07990314769976,2.5,6,2.83333333333333,0.489104116222759,7.3,-8.6997578692494,6.99757869249395,0.903147699757866,-6.27118644067797,-16.8111380145278,-8.22033898305084,5.3317191283293,-8.04600484261501,0.445520581113801,-1,0,1,4,3,4,4,4,5,NA,2,3,3,2,NA,4,2,3,4,4,3,4,4,5,4,3,3,6,6,6,6,6,3,2
"312",-3.95641646489104,-0.0799031476997563,3.5,6,3.33333333333333,3.48910411622276,9.3,11.3002421307506,-2.00242130750605,-12.0968523002421,2.72881355932203,-10.8111380145278,-0.220338983050844,-6.6682808716707,-2.04600484261501,0.445520581113801,1,1,0,4,4,4,2,2,2,3,4,3,4,3,3,2,2,4,2,3,3,4,3,2,4,3,2,6,6,6,6,6,4,3
"313",5.04358353510896,-5.07990314769976,1.5,3,2,-4.51089588377724,7.7,-4.6997578692494,8.99757869249395,11.9031476997579,1.72881355932203,-4.81113801452784,1.77966101694916,2.3317191283293,2.95399515738499,3.4455205811138,-1,0,1,4,4,4,5,5,5,2,2,2,2,1,3,3,4,3,4,3,4,4,4,4,4,4,4,3,3,3,3,3,1,2
"314",3.04358353510896,-1.07990314769976,3,4.8,1.66666666666667,-6.51089588377724,6.9,-12.6997578692494,11.9975786924939,-4.09685230024213,6.72881355932203,11.1888619854722,-2.22033898305084,-4.6682808716707,2.95399515738499,1.4455205811138,-1,0,1,4,4,4,4,4,5,3,0,2,1,1,3,5,2,2,5,5,4,4,4,5,4,4,4,3,6,6,4,5,4,2
"315",2.04358353510896,4.92009685230024,1,3.2,1.66666666666667,-6.51089588377724,7.4,-7.6997578692494,-3.00242130750605,6.90314769975787,3.72881355932203,-6.81113801452784,6.77966101694916,0.331719128329297,-0.0460048426150124,-5.5544794188862,-1,0,1,4,4,4,4,4,4,2,1,2,1,2,2,4,3,2,4,3,1,2,2,4,5,1,2,3,3,3,3,4,1,1
"316",-3.95641646489104,3.92009685230024,2,5.6,1.83333333333333,-5.51089588377724,6.6,-15.6997578692494,-0.0024213075060544,-8.09685230024213,0.728813559322035,5.18886198547216,5.77966101694916,0.331719128329297,-6.04600484261501,5.4455205811138,-1,0,1,4,3,3,2,2,4,2,2,2,1,2,2,2,2,4,2,4,3,3,3,2,5,3,3,5,6,6,6,5,2,2
"317",5.04358353510896,2.92009685230024,3.5,1.2,3,1.48910411622276,7.5,-6.6997578692494,11.9975786924939,8.90314769975787,5.72881355932203,-1.81113801452784,4.77966101694916,4.3317191283293,-8.04600484261501,2.4455205811138,-1,0,1,4,4,5,4,5,5,3,3,3,3,3,3,4,4,5,4,4,4,4,4,5,3,3,4,2,1,1,1,1,4,3
"318",-3.95641646489104,-1.07990314769976,4,6.2,2.83333333333333,0.489104116222759,10.1,19.3002421307506,-12.0024213075061,-8.09685230024213,-6.27118644067797,4.18886198547216,4.77966101694916,-4.6682808716707,-6.04600484261501,-1.5544794188862,1,1,0,3,2,2,4,4,3,4,2,3,2,3,3,2,1,1,2,2,3,3,3,2,2,1,2,6,6,7,5,7,4,4
"319",3.04358353510896,-3.07990314769976,2.5,5.6,2.5,-1.51089588377724,7.6,-5.6997578692494,6.99757869249395,5.90314769975787,-2.27118644067797,-5.81113801452784,-0.220338983050844,1.3317191283293,-2.04600484261501,3.4455205811138,-1,0,1,4,4,4,4,4,5,2,2,3,2,3,3,4,4,3,4,4,3,4,3,4,3,3,4,6,6,5,5,6,2,3
"320",8.04358353510896,-8.07990314769976,5,6.6,3.66666666666667,5.48910411622276,7.7,-4.6997578692494,18.9975786924939,3.90314769975787,-0.271186440677965,-14.8111380145278,1.77966101694916,4.3317191283293,7.95399515738499,-2.5544794188862,1,1,0,5,5,5,5,5,5,4,4,4,2,4,4,4,4,3,5,5,5,5,5,4,5,5,5,7,7,7,7,5,5,5
"321",0.043583535108958,3.92009685230024,4,7,2.66666666666667,-0.510895883777241,8.7,5.3002421307506,1.99757869249395,4.90314769975787,-1.27118644067797,-8.81113801452784,0.779661016949156,1.3317191283293,-7.04600484261501,2.4455205811138,1,1,0,4,2,3,4,4,5,3,2,3,1,3,4,5,2,2,4,4,2,3,2,2,4,4,4,7,7,7,7,7,4,4
"322",4.04358353510896,-5.07990314769976,3.5,6,3,1.48910411622276,8.5,3.3002421307506,12.9975786924939,-0.0968523002421335,5.72881355932203,-13.8111380145278,-2.22033898305084,2.3317191283293,-5.04600484261501,4.4455205811138,-1,0,1,3,4,5,5,5,4,4,0,4,2,4,4,5,3,5,4,5,4,4,5,4,3,2,5,6,6,6,6,6,4,3
"323",-4.95641646489104,-4.07990314769976,4,5,2.66666666666667,-0.510895883777241,8.6,4.3002421307506,-5.00242130750605,-8.09685230024213,-0.271186440677965,2.18886198547216,-4.22033898305084,5.3317191283293,7.95399515738499,-2.5544794188862,-1,0,1,3,3,3,2,3,3,3,1,3,1,4,4,2,1,2,3,3,4,3,2,3,2,3,3,5,5,5,4,6,4,4
"324",-1.95641646489104,0.920096852300244,1,6,1.83333333333333,-5.51089588377724,8.8,6.3002421307506,-9.00242130750605,-10.0968523002421,-1.27118644067797,-1.81113801452784,-9.22033898305084,-1.6682808716707,0.953995157384988,-10.5544794188862,-1,0,1,3,3,2,4,4,4,2,2,2,1,2,2,2,2,2,2,2,4,2,2,3,2,2,2,6,6,6,6,6,1,1
"325",-5.95641646489104,-0.0799031476997563,3.5,4,3.33333333333333,3.48910411622276,8.4,2.3002421307506,-16.0024213075061,-7.09685230024213,1.72881355932203,21.1888619854722,-4.22033898305084,14.3317191283293,-0.0460048426150124,-6.5544794188862,1,1,0,1,1,3,4,3,4,3,3,4,4,2,4,1,NA,1,1,2,2,1,2,3,1,1,3,4,5,4,2,5,4,3
"326",5.04358353510896,6.92009685230024,5,7,3.33333333333333,3.48910411622276,9.3,11.3002421307506,16.9975786924939,-5.09685230024213,6.72881355932203,-12.8111380145278,6.77966101694916,8.3317191283293,5.95399515738499,6.4455205811138,1,1,0,2,5,5,5,5,5,4,0,4,4,4,4,5,2,5,5,5,5,5,5,5,2,4,5,7,7,7,7,7,5,5
"327",6.04358353510896,4.92009685230024,4,6.8,3.5,4.48910411622276,7.8,-3.6997578692494,20.9975786924939,10.9031476997579,-12.271186440678,-20.8111380145278,12.7796610169492,-8.6682808716707,-3.04600484261501,15.4455205811138,-1,0,1,5,4,5,4,5,5,4,3,4,2,4,4,5,5,3,5,5,4,5,5,5,5,5,5,7,7,6,7,7,4,4
"328",4.04358353510896,-7.07990314769976,3,4.2,2.5,-1.51089588377724,6.9,-12.6997578692494,6.99757869249395,-0.0968523002421335,-10.271186440678,4.18886198547216,4.77966101694916,-1.6682808716707,-2.04600484261501,5.4455205811138,1,1,0,5,4,5,4,4,4,3,3,2,2,2,3,5,2,3,4,4,3,4,3,5,3,3,4,4,4,4,4,5,3,3
"329",-0.956416464891042,2.92009685230024,3.5,4.8,3,1.48910411622276,9,8.3002421307506,3.99757869249395,1.90314769975787,3.72881355932203,5.18886198547216,-3.22033898305084,-5.6682808716707,0.953995157384988,-0.554479418886199,-1,0,1,2,2,3,5,5,4,4,2,3,2,3,NA,4,2,4,5,4,1,2,3,4,5,2,4,3,6,5,3,7,NA,NA
"330",-2.95641646489104,0.920096852300244,3,1.2,1.66666666666667,-6.51089588377724,4.5,-36.6997578692494,-11.0024213075061,6.90314769975787,-10.271186440678,-6.81113801452784,-2.22033898305084,-9.6682808716707,-1.04600484261501,4.4455205811138,-1,0,1,2,2,1,4,5,5,2,1,2,1,0,4,2,1,1,1,2,1,1,2,4,4,2,4,1,1,1,2,1,3,3
"331",1.04358353510896,-2.07990314769976,1.5,6,2.16666666666667,-3.51089588377724,6,-21.6997578692494,13.9975786924939,0.903147699757866,2.72881355932203,-7.81113801452784,-3.22033898305084,-1.6682808716707,2.95399515738499,0.445520581113801,-1,0,1,4,3,4,4,4,4,3,2,2,2,2,2,5,4,4,5,5,5,4,4,4,4,2,4,6,6,6,6,6,2,1
"332",2.04358353510896,-8.07990314769976,4,4,3,1.48910411622276,6.2,-19.6997578692494,-1.00242130750605,-5.09685230024213,-6.27118644067797,-3.81113801452784,8.77966101694916,8.3317191283293,2.95399515738499,0.445520581113801,1,1,0,4,4,4,5,4,3,4,2,3,2,3,4,4,2,2,4,2,2,4,3,2,4,4,2,3,6,5,3,3,4,4
"333",-1.95641646489104,0.920096852300244,4,6,2.83333333333333,0.489104116222759,9.3,11.3002421307506,2.99757869249395,1.90314769975787,0.728813559322035,-8.81113801452784,-1.22033898305084,-4.6682808716707,0.953995157384988,-1.5544794188862,1,1,0,2,3,3,4,4,4,3,1,3,3,3,4,4,3,3,4,2,2,3,3,4,4,3,4,6,6,6,6,6,4,4
"334",-6.95641646489104,-2.07990314769976,3.5,5.8,3.16666666666667,2.48910411622276,7.6,-5.6997578692494,-12.0024213075061,-7.09685230024213,0.728813559322035,1.18886198547216,-4.22033898305084,-4.6682808716707,-2.04600484261501,-8.5544794188862,-1,0,1,2,1,1,4,3,4,4,3,3,4,1,4,1,1,2,2,2,1,2,2,3,4,2,2,5,6,5,6,7,4,3
"335",2.04358353510896,3.92009685230024,5,7,4,7.48910411622276,9.3,11.3002421307506,-1.00242130750605,-0.0968523002421335,-2.27118644067797,7.18886198547216,2.77966101694916,3.3317191283293,-8.04600484261501,-0.554479418886199,-1,0,1,3,3,4,4,5,5,4,4,4,4,4,4,3,2,2,2,2,2,2,4,5,5,2,4,7,7,7,7,7,5,5
"336",3.04358353510896,6.92009685230024,5,5.6,3.66666666666667,5.48910411622276,9.2,10.3002421307506,7.99757869249395,0.903147699757866,0.728813559322035,-11.8111380145278,-1.22033898305084,-0.668280871670703,-4.04600484261501,5.4455205811138,-1,0,1,4,4,5,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,3,4,2,4,4,5,6,6,4,7,5,5
"337",-0.956416464891042,1.92009685230024,4.5,6.2,3.5,4.48910411622276,9.6,14.3002421307506,-3.00242130750605,-4.09685230024213,0.728813559322035,1.18886198547216,-1.22033898305084,7.3317191283293,0.953995157384988,3.4455205811138,1,1,0,3,3,3,4,4,4,4,3,4,3,3,4,3,2,2,3,3,2,3,2,4,2,3,4,6,7,6,5,7,4,5
"338",2.04358353510896,0.920096852300244,3,5.4,2,-4.51089588377724,6.4,-17.6997578692494,0.997578692493946,5.90314769975787,-0.271186440677965,-14.8111380145278,-0.220338983050844,-2.6682808716707,7.95399515738499,3.4455205811138,-1,0,1,4,4,2,4,5,5,2,2,2,2,1,3,4,1,1,3,4,1,3,3,5,3,4,5,6,5,6,5,5,3,3
"339",-1.95641646489104,-0.0799031476997563,4,6.6,2.5,-1.51089588377724,9.8,16.3002421307506,0.997578692493946,-5.09685230024213,4.72881355932203,-3.81113801452784,3.77966101694916,-3.6682808716707,-8.04600484261501,0.445520581113801,-1,0,1,2,2,4,4,4,4,3,3,3,1,1,4,4,4,2,4,4,2,2,2,5,2,2,4,6,7,7,6,7,4,4
"340",4.04358353510896,5.92009685230024,5,1,3.16666666666667,2.48910411622276,7.1,-10.6997578692494,3.99757869249395,-7.09685230024213,-5.27118644067797,15.1888619854722,-2.22033898305084,15.3317191283293,10.953995157385,4.4455205811138,-1,0,1,3,4,4,5,5,5,3,3,3,4,2,4,4,2,2,4,3,3,4,4,4,2,4,4,1,1,1,1,1,5,5
"341",-0.956416464891042,-3.07990314769976,5,6,2.83333333333333,0.489104116222759,8.7,5.3002421307506,-10.0024213075061,0.903147699757866,-0.271186440677965,-15.8111380145278,-12.2203389830508,-12.6682808716707,-4.04600484261501,-1.5544794188862,1,1,0,3,2,4,4,4,4,4,2,3,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,6,6,6,6,6,5,5
"342",5.04358353510896,0.920096852300244,3,4.2,3.33333333333333,3.48910411622276,8.4,2.3002421307506,1.99757869249395,-9.09685230024213,10.728813559322,1.18886198547216,-5.22033898305084,9.3317191283293,4.95399515738499,1.4455205811138,1,1,0,4,5,4,5,4,5,4,3,4,2,3,4,3,1,1,3,3,4,4,3,1,5,5,5,4,4,3,5,5,3,3
"343",2.04358353510896,2.92009685230024,2.5,4.8,2.33333333333333,-2.51089588377724,6.1,-20.6997578692494,-11.0024213075061,1.90314769975787,-0.271186440677965,1.18886198547216,-5.22033898305084,-5.6682808716707,-0.0460048426150124,-9.5544794188862,-1,0,1,4,1,4,5,5,5,3,2,2,2,2,3,2,2,2,4,2,2,2,2,2,2,1,2,5,5,5,4,5,2,3
"344",2.04358353510896,3.92009685230024,5,7,2.83333333333333,0.489104116222759,8.5,3.3002421307506,-4.00242130750605,-3.09685230024213,-3.27118644067797,-2.81113801452784,-0.220338983050844,-3.6682808716707,6.95399515738499,6.4455205811138,-1,0,1,5,2,5,5,5,2,4,2,4,2,1,4,2,1,1,5,5,5,5,4,1,1,1,1,7,7,7,7,7,5,5
"345",-10.956416464891,-3.07990314769976,2,5,2.66666666666667,-0.510895883777241,8.9,7.3002421307506,-10.0024213075061,-1.09685230024213,6.72881355932203,7.18886198547216,-5.22033898305084,2.3317191283293,11.953995157385,-8.5544794188862,-1,0,1,1,1,2,3,3,1,2,2,3,3,3,3,1,1,1,1,3,2,1,3,3,5,2,3,5,5,5,5,5,2,2
"346",2.04358353510896,4.92009685230024,5,7,3.16666666666667,2.48910411622276,6.8,-13.6997578692494,-8.00242130750605,-11.0968523002421,-8.27118644067797,13.1888619854722,1.77966101694916,4.3317191283293,-3.04600484261501,8.4455205811138,-1,0,1,4,5,4,3,4,4,4,0,4,4,3,4,3,1,1,2,3,2,4,2,4,2,2,2,7,7,7,7,7,5,5
"347",3.04358353510896,1.92009685230024,4,6.4,3,1.48910411622276,7.1,-10.6997578692494,2.99757869249395,-7.09685230024213,10.728813559322,3.18886198547216,-5.22033898305084,7.3317191283293,3.95399515738499,8.4455205811138,1,1,0,5,5,3,4,3,5,4,1,4,4,2,3,5,2,1,4,3,4,1,4,4,2,5,4,6,7,5,7,7,5,3
"348",1.04358353510896,3.92009685230024,4,6.4,2.66666666666667,-0.510895883777241,8.7,5.3002421307506,1.99757869249395,1.90314769975787,-8.27118644067797,-2.81113801452784,14.7796610169492,-5.6682808716707,-8.04600484261501,3.4455205811138,-1,0,1,4,4,4,2,4,5,3,1,3,3,2,4,2,4,1,5,4,4,4,1,4,3,2,4,5,7,7,6,7,4,4
"349",-5.95641646489104,-4.07990314769976,5,3.6,3.66666666666667,5.48910411622276,9.1,9.3002421307506,-16.0024213075061,-1.09685230024213,-5.27118644067797,14.1888619854722,-17.2203389830508,4.3317191283293,-3.04600484261501,-11.5544794188862,-1,0,1,2,2,1,3,4,4,3,3,4,4,4,4,1,2,1,2,1,1,1,1,2,2,2,4,4,5,4,1,4,5,5
